type,lat,lon,start_year,life_years,total_mass_ton,area_m2,volume_m3,annual_msw_ton,annual_ch4_tonnes,annual_co2e_tonnes,center_x_px,center_y_px,image_name,radius
Wild,43.3932,21.5429,2005,20,20.0,2500.0,6250.0,1.0,0.0,0.02,120.71,6.4,tile_block_611_415.jpg,31.54
Wild,43.624,21.796,2005,20,25.0,2200.0,5500.0,1.25,0.0,0.02,405.34,321.49,tile_block_560_454.jpg,29.59
Wild,43.6337,21.8159,2005,20,7.0,25000.0,62500.0,0.35,0.0,0.01,464.27,252.61,tile_block_558_457.jpg,99.74
Wild,43.6964,21.7494,2005,20,15.0,1150.0,2875.0,0.75,0.0,0.01,157.08,507.61,tile_block_544_447.jpg,21.39
Wild,43.6707,21.9863,2005,20,12.0,350.0,875.0,0.6,0.0,0.01,336.96,90.14,tile_block_550_484.jpg,11.8
Wild,43.6857,21.8384,2005,20,10.0,480.0,1200.0,0.5,0.0,0.01,172.91,91.32,tile_block_547_461.jpg,13.82
Wild,43.7228,21.8332,2005,20,8.0,650.0,1625.0,0.4,0.0,0.01,224.4,71.12,tile_block_539_460.jpg,16.08
Wild,43.6427,22.0426,2005,20,12.0,250.0,625.0,0.6,0.0,0.01,306.75,72.38,tile_block_556_493.jpg,9.97
Wild,43.7155,21.9036,2005,20,5.0,425.0,1062.5,0.25,0.0,0.0,271.74,310.47,tile_block_540_471.jpg,13.0
Wild,43.7094,21.8967,2005,20,10.0,4140.0,10350.0,0.5,0.0,0.01,235.23,481.99,tile_block_541_470.jpg,40.59
Wild,43.6941,21.896,2005,20,10.0,815.0,2037.5,0.5,0.0,0.01,197.19,133.86,tile_block_545_470.jpg,18.01
Wild,42.53159,21.36493,2005,20,2.0,453.0,1132.5,0.1,0.0,0.0,458.81,20.68,tile_block_798_387.jpg,13.43
Wild,42.52076,21.37128,2005,20,10.0,1070.0,2675.0,0.5,0.0,0.01,473.57,196.97,tile_block_800_388.jpg,20.63
Wild,42.55939,21.34701,2005,20,4.0,889.0,2222.5,0.2,0.0,0.0,510.49,11.96,tile_block_792_384.jpg,18.81
Wild,42.50868,21.35385,2005,20,11.0,1402.0,3505.0,0.55,0.0,0.01,71.48,8.45,tile_block_803_386.jpg,23.62
Wild,42.52441,21.35832,2005,20,13.0,2646.0,6615.0,0.65,0.0,0.01,431.33,308.26,tile_block_799_386.jpg,32.45
Wild,42.55726,21.3531,2005,20,10.0,1152.0,2880.0,0.5,0.0,0.01,499.39,246.41,tile_block_792_385.jpg,21.41
Wild,44.3868,19.2833,2005,20,16.7,10.0,25.0,0.83,0.0,0.01,150.95,489.55,tile_block_392_62.jpg,1.99
Wild,44.4217,19.3658,2005,20,3.33,10.0,25.0,0.17,0.0,0.0,143.64,331.43,tile_block_385_75.jpg,1.99
Wild,44.3831,19.3658,2005,20,10.0,25.0,62.5,0.5,0.0,0.01,58.05,10.99,tile_block_394_75.jpg,3.15
Wild,44.3131,19.3646,2005,20,261.0,500.0,1250.0,13.05,0.01,0.21,319.29,104.38,tile_block_409_74.jpg,14.1
Wild,44.3973,19.3184,2005,20,80.7,50.0,125.0,4.04,0.0,0.06,410.69,405.26,tile_block_390_67.jpg,4.46
Wild,44.4024,19.3167,2005,20,6.7,20.0,50.0,0.34,0.0,0.01,286.96,347.99,tile_block_389_67.jpg,2.82
Wild,44.3718,19.3247,2005,20,1.7,10.0,25.0,0.08,0.0,0.0,342.47,175.99,tile_block_396_68.jpg,1.99
Wild,44.3697,19.3237,2005,20,0.3,10.0,25.0,0.01,0.0,0.0,258.02,407.62,tile_block_396_68.jpg,1.99
Wild,44.4203,19.3488,2005,20,6.7,20.0,50.0,0.34,0.0,0.01,323.22,459.77,tile_block_385_72.jpg,2.82
Wild,44.5196,19.4119,2005,20,100.0,60.0,150.0,5.0,0.0,0.08,440.63,281.15,tile_block_364_82.jpg,4.89
Wild,44.3646,19.3328,2005,20,1.7,7.0,17.5,0.08,0.0,0.0,459.54,476.91,tile_block_397_69.jpg,1.67
Wild,44.4399,19.3037,2005,20,16.0,12.3,30.75,0.8,0.0,0.01,362.09,257.23,tile_block_381_65.jpg,2.21
Wild,44.362,19.3477,2005,20,6.7,20.0,50.0,0.34,0.0,0.01,104.98,277.76,tile_block_398_72.jpg,2.82
Wild,44.3606,19.3349,2005,20,3.3,10.0,25.0,0.16,0.0,0.0,105.84,412.62,tile_block_398_70.jpg,1.99
Wild,44.3998,19.4129,2005,20,12.5,50.0,125.0,0.62,0.0,0.01,261.86,277.8,tile_block_390_82.jpg,4.46
Wild,44.4137,19.4155,2005,20,73.0,20.0,50.0,3.65,0.0,0.06,498.79,273.84,tile_block_387_82.jpg,2.82
Wild,44.3765,19.3394,2005,20,0.7,10.0,25.0,0.03,0.0,0.0,500.24,189.78,tile_block_395_70.jpg,1.99
Wild,44.3783,19.3423,2005,20,0.7,10.0,25.0,0.03,0.0,0.0,223.32,506.53,tile_block_394_71.jpg,1.99
Wild,44.437,19.4083,2005,20,51.3,390.0,975.0,2.56,0.0,0.04,487.9,234.63,tile_block_382_81.jpg,12.46
Wild,44.4278,19.4004,2005,20,6.7,20.0,50.0,0.34,0.0,0.01,351.21,220.28,tile_block_384_80.jpg,2.82
Wild,44.4232,19.4722,2005,20,6.7,20.0,50.0,0.34,0.0,0.01,424.69,328.44,tile_block_385_91.jpg,2.82
Wild,44.3269,19.3563,2005,20,50.0,250.0,625.0,2.5,0.0,0.04,200.08,94.3,tile_block_406_73.jpg,9.97
Wild,44.4092,19.3031,2005,20,648.2,2480.0,6200.0,32.41,0.02,0.52,243.63,82.31,tile_block_388_65.jpg,31.41
Wild,44.4211,19.2893,2005,20,220.2,1700.0,4250.0,11.01,0.01,0.18,196.48,273.62,tile_block_385_63.jpg,26.01
Wild,44.4766,19.3929,2005,20,78.53,600.0,1500.0,3.93,0.0,0.06,372.74,419.99,tile_block_373_79.jpg,15.45
Wild,44.4108,19.4421,2005,20,33.3,15.0,37.5,1.66,0.0,0.03,50.44,124.62,tile_block_388_87.jpg,2.44
Wild,44.4257,19.428,2005,20,100.0,70.0,175.0,5.0,0.0,0.08,495.59,496.11,tile_block_384_84.jpg,5.28
Wild,44.5027,19.365,2005,20,835.2,570.0,1425.0,41.76,0.03,0.67,259.84,36.86,tile_block_368_75.jpg,15.06
Wild,44.4985,19.3972,2005,20,130.5,85.0,212.5,6.53,0.0,0.1,250.42,42.1,tile_block_369_80.jpg,5.82
Wild,44.3568,19.372,2005,20,30.0,50.0,125.0,1.5,0.0,0.02,493.87,382.12,tile_block_399_75.jpg,4.46
Wild,44.4427,19.4797,2005,20,6.7,20.0,50.0,0.34,0.0,0.01,37.96,221.55,tile_block_381_93.jpg,2.82
Wild,44.4455,19.4779,2005,20,1.7,10.0,25.0,0.08,0.0,0.0,412.51,419.87,tile_block_380_92.jpg,1.99
Wild,44.4297,19.4838,2005,20,166.7,50.0,125.0,8.33,0.01,0.13,337.46,135.61,tile_block_384_93.jpg,4.46
Wild,44.4436,19.4846,2005,20,16.7,40.0,100.0,0.83,0.0,0.01,429.73,128.82,tile_block_381_93.jpg,3.99
Wild,44.3535,19.3964,2005,20,10.0,25.0,62.5,0.5,0.0,0.01,383.2,275.02,tile_block_400_79.jpg,3.15
Wild,44.4453,19.4744,2005,20,120.45,900.0,2250.0,6.02,0.0,0.1,133.59,436.9,tile_block_380_92.jpg,18.92
Wild,44.4246,19.4829,2005,20,6.7,20.0,50.0,0.34,0.0,0.01,255.33,188.78,tile_block_385_93.jpg,2.82
Wild,44.4025,19.2617,2005,20,6.7,10.0,25.0,0.34,0.0,0.01,3.48,245.35,tile_block_389_59.jpg,1.99
Wild,44.4042,19.2721,2005,20,83.0,50.0,125.0,4.15,0.0,0.07,323.63,74.05,tile_block_389_60.jpg,4.46
Wild,44.3981,19.2549,2005,20,16.7,25.0,62.5,0.83,0.0,0.01,475.58,210.57,tile_block_390_57.jpg,3.15
Wild,44.4387,19.2916,2005,20,33.3,15.0,37.5,1.66,0.0,0.03,420.39,370.48,tile_block_381_63.jpg,2.44
Wild,44.3885,19.3644,2005,20,6.7,20.0,50.0,0.34,0.0,0.01,470.51,432.95,tile_block_392_74.jpg,2.82
Wild,44.3923,19.3728,2005,20,6.7,20.0,50.0,0.34,0.0,0.01,123.96,24.19,tile_block_392_76.jpg,2.82
Wild,44.3839,19.3785,2005,20,10.0,30.0,75.0,0.5,0.0,0.01,47.46,454.23,tile_block_393_77.jpg,3.45
Wild,44.4286,19.4323,2005,20,167.04,1300.0,3250.0,8.35,0.01,0.13,332.04,180.55,tile_block_384_85.jpg,22.74
Wild,44.4218,19.2242,2005,20,133.36,102.0,255.0,6.67,0.0,0.11,135.84,85.47,tile_block_385_53.jpg,6.37
Wild,44.4242,19.2031,2005,20,261.0,102.0,255.0,13.05,0.01,0.21,510.03,294.22,tile_block_384_49.jpg,6.37
Wild,44.4369,19.2375,2005,20,46222.0,354.0,885.0,2311.1,1.49,37.19,206.71,479.09,tile_block_381_55.jpg,11.87
Wild,44.3469,19.3328,2005,20,16.6,100.0,250.0,0.83,0.0,0.01,419.53,394.95,tile_block_401_69.jpg,6.31
Wild,44.3686,19.3742,2005,20,66.7,45.0,112.5,3.33,0.0,0.05,183.2,98.91,tile_block_397_76.jpg,4.23
Wild,44.3755,19.3864,2005,20,66.7,55.0,137.5,3.33,0.0,0.05,146.36,375.7,tile_block_395_78.jpg,4.68
Wild,44.3942,19.4044,2005,20,5.0,20.0,50.0,0.25,0.0,0.0,84.84,374.67,tile_block_391_81.jpg,2.82
Wild,44.4573,19.3633,2005,20,29.4,225.0,562.5,1.47,0.0,0.02,23.74,469.1,tile_block_377_75.jpg,9.46
Wild,44.4823,19.3855,2005,20,33.3,15.0,37.5,1.66,0.0,0.03,308.72,287.25,tile_block_372_78.jpg,2.44
Wild,44.4888,19.3969,2005,20,66.7,60.0,150.0,3.33,0.0,0.05,205.44,95.09,tile_block_371_80.jpg,4.89
Wild,44.4888,19.4023,2005,20,111.0,70.0,175.0,5.55,0.0,0.09,122.81,103.49,tile_block_371_81.jpg,5.28
Wild,44.4781,19.3848,2005,20,33.3,15.0,37.5,1.66,0.0,0.03,243.84,240.68,tile_block_373_78.jpg,2.44
Wild,44.4774,19.3818,2005,20,33.3,15.0,37.5,1.66,0.0,0.03,3.72,313.72,tile_block_373_78.jpg,2.44
Wild,44.4175,19.3945,2005,20,14.9,150.0,375.0,0.74,0.0,0.01,371.15,331.17,tile_block_386_79.jpg,7.73
Wild,44.3866,19.4145,2005,20,100.0,60.0,150.0,5.0,0.0,0.08,360.88,210.48,tile_block_393_82.jpg,4.89
Wild,44.536,19.3971,2005,20,6.7,10.0,25.0,0.34,0.0,0.01,324.2,484.49,tile_block_360_80.jpg,1.99
Wild,44.524,19.4037,2005,20,16.7,10.0,25.0,0.83,0.0,0.01,310.51,291.71,tile_block_363_81.jpg,1.99
Wild,44.4799,19.3651,2005,20,10.0,10.0,25.0,0.5,0.0,0.01,217.13,9.6,tile_block_373_75.jpg,1.99
Wild,44.4822,19.371,2005,20,5.0,5.0,12.5,0.25,0.0,0.0,179.43,275.49,tile_block_372_76.jpg,1.41
Wild,43.5362109,21.7034798,2005,20,4.0,150.0,375.0,0.2,0.0,0.0,191.43,410.74,tile_block_579_440.jpg,7.73
Wild,43.5419183,21.7367404,2005,20,5.0,150.0,375.0,0.25,0.0,0.0,313.15,265.61,tile_block_578_445.jpg,7.73
Wild,43.5443863,21.6907244,2005,20,5.0,500.0,1250.0,0.25,0.0,0.0,177.3,23.42,tile_block_578_438.jpg,14.1
Wild,43.5371442,21.7019617,2005,20,16.0,150.0,375.0,0.8,0.0,0.01,67.9,308.12,tile_block_579_440.jpg,7.73
Wild,43.5100988,21.7500411,2005,20,5.0,150.0,375.0,0.25,0.0,0.0,395.55,205.85,tile_block_585_447.jpg,7.73
Wild,43.5525985,21.6835997,2005,20,6.0,150.0,375.0,0.3,0.0,0.0,106.23,140.14,tile_block_576_437.jpg,7.73
Wild,43.5449662,21.6614983,2005,20,2.0,50.0,125.0,0.1,0.0,0.0,375.74,490.21,tile_block_577_433.jpg,4.46
Wild,43.4809633,21.8289932,2005,20,30.0,600.0,1500.0,1.5,0.0,0.02,153.58,309.05,tile_block_591_460.jpg,15.45
Wild,43.4747227,21.8103706,2005,20,10.0,50.0,125.0,0.5,0.0,0.01,190.31,504.95,tile_block_592_457.jpg,4.46
Wild,43.5667162,21.6383015,2005,20,15.0,500.0,1250.0,0.75,0.0,0.01,19.26,137.31,tile_block_573_430.jpg,14.1
Wild,43.6287828,21.7153441,2005,20,5.0,200.0,500.0,0.25,0.0,0.0,37.52,361.52,tile_block_559_442.jpg,8.92
Wild,43.6312797,21.6457247,2005,20,35.0,900.0,2250.0,1.75,0.0,0.03,50.99,130.24,tile_block_559_431.jpg,18.92
Wild,43.606306,21.6469407,2005,20,3.0,50.0,125.0,0.15,0.0,0.0,170.69,343.07,tile_block_564_431.jpg,4.46
Wild,43.5357836,21.60541,2005,20,10.0,30.0,75.0,0.5,0.0,0.01,460.1,8.54,tile_block_580_424.jpg,3.45
Wild,43.5335046,21.6621506,2005,20,10.0,80.0,200.0,0.5,0.0,0.01,438.57,226.71,tile_block_580_433.jpg,5.64
Wild,43.5295066,21.6577303,2005,20,20.0,800.0,2000.0,1.0,0.0,0.02,84.92,161.56,tile_block_581_433.jpg,17.84
Wild,43.4960362,21.8294164,2005,20,25.0,300.0,750.0,1.25,0.0,0.02,171.12,170.74,tile_block_588_460.jpg,10.93
Wild,43.5888425,21.5765985,2005,20,30.0,1000.0,2500.0,1.5,0.0,0.02,139.35,276.38,tile_block_568_420.jpg,19.95
Wild,43.4623851,21.8034216,2005,20,6.0,200.0,500.0,0.3,0.0,0.0,153.51,344.58,tile_block_595_456.jpg,8.92
Wild,43.4542274,21.7961314,2005,20,1500.0,2000.0,5000.0,75.0,0.05,1.21,84.42,232.22,tile_block_597_455.jpg,28.21
Wild,43.4570714,21.8000838,2005,20,17.0,500.0,1250.0,0.85,0.0,0.01,401.16,425.31,tile_block_596_455.jpg,14.1
Wild,43.4555553,21.7970326,2005,20,250.0,1500.0,3750.0,12.5,0.01,0.2,155.93,84.05,tile_block_597_455.jpg,24.43
Wild,43.5148169,21.7366316,2005,20,1900.0,5000.0,12500.0,95.0,0.06,1.53,331.01,203.55,tile_block_584_445.jpg,44.6
Wild,43.4817313,21.643044,2005,20,30.0,300.0,750.0,1.5,0.0,0.02,475.19,356.69,tile_block_591_430.jpg,10.93
Wild,43.5195686,21.846709,2005,20,3.0,100.0,250.0,0.15,0.0,0.0,6.64,103.18,tile_block_583_463.jpg,6.31
Wild,43.5697774,21.597135,2005,20,10.0,150.0,375.0,0.5,0.0,0.01,276.39,334.04,tile_block_572_423.jpg,7.73
Wild,43.4959932,21.5842538,2005,20,10.0,100.0,250.0,0.5,0.0,0.01,317.77,343.83,tile_block_588_421.jpg,6.31
Wild,43.425004,21.7599355,2005,20,80.0,500.0,1250.0,4.0,0.0,0.06,257.57,433.05,tile_block_603_449.jpg,14.1
Wild,43.4922748,21.7730301,2005,20,17.0,500.0,1250.0,0.85,0.0,0.01,224.17,120.36,tile_block_589_451.jpg,14.1
Wild,43.4928819,21.7673545,2005,20,1800.0,2000.0,5000.0,90.0,0.06,1.45,276.65,57.18,tile_block_589_450.jpg,28.21
Wild,43.4975906,21.7840915,2005,20,70.0,1500.0,3750.0,3.5,0.0,0.06,88.98,33.63,tile_block_588_453.jpg,24.43
Wild,43.4346728,21.7107608,2005,20,7.0,150.0,375.0,0.35,0.0,0.01,363.98,418.38,tile_block_601_441.jpg,7.73
Wild,43.5585689,21.6140238,2005,20,10.0,500.0,1250.0,0.5,0.0,0.01,113.38,32.92,tile_block_575_426.jpg,14.1
Wild,43.5435148,21.6080693,2005,20,10.0,400.0,1000.0,0.5,0.0,0.01,156.68,172.35,tile_block_578_425.jpg,12.62
Wild,43.5850979,21.6968122,2005,20,2300.0,4000.0,10000.0,115.0,0.07,1.85,119.2,105.9,tile_block_569_439.jpg,39.89
Wild,43.4791461,21.6069314,2005,20,20.0,500.0,1250.0,1.0,0.0,0.02,116.9,153.72,tile_block_592_425.jpg,14.1
Wild,43.4150247,21.6089346,2005,20,2000.0,2000.0,5000.0,100.0,0.06,1.61,330.95,105.69,tile_block_606_425.jpg,28.21
Wild,43.4458673,21.6985491,2005,20,12.0,800.0,2000.0,0.6,0.0,0.01,389.24,207.51,tile_block_599_439.jpg,17.84
Wild,43.4782831,21.7161917,2005,20,8.0,700.0,1750.0,0.4,0.0,0.01,249.87,179.36,tile_block_592_442.jpg,16.69
Wild,43.4793665,21.7350423,2005,20,15.0,300.0,750.0,0.75,0.0,0.01,237.32,45.75,tile_block_592_445.jpg,10.93
Wild,43.474951,21.7263305,2005,20,12.0,1000.0,2500.0,0.6,0.0,0.01,49.06,30.31,tile_block_593_444.jpg,19.95
Wild,43.5153205,21.7123401,2005,20,40.0,1000.0,2500.0,2.0,0.0,0.03,415.17,164.71,tile_block_584_441.jpg,19.95
Wild,43.5107027,21.7233264,2005,20,7.0,800.0,2000.0,0.35,0.0,0.01,283.59,157.9,tile_block_585_443.jpg,17.84
Wild,43.4846941,21.7636525,2005,20,20.0,600.0,1500.0,1.0,0.0,0.02,497.67,457.25,tile_block_590_449.jpg,15.45
Wild,43.6505207,21.6447274,2005,20,10.0,400.0,1000.0,0.5,0.0,0.01,465.94,41.94,tile_block_555_430.jpg,12.62
Wild,43.6570433,21.6834667,2005,20,10.0,300.0,750.0,0.5,0.0,0.01,0.05,316.53,tile_block_553_437.jpg,10.93
Wild,43.6505245,21.6459827,2005,20,70.0,800.0,2000.0,3.5,0.0,0.06,55.17,40.73,tile_block_555_431.jpg,17.84
Wild,43.4971266,21.7391358,2005,20,6.0,250.0,625.0,0.3,0.0,0.0,38.86,118.41,tile_block_588_446.jpg,9.97
Wild,43.5441822,21.8750539,2005,20,34.0,200.0,500.0,1.7,0.0,0.03,220.68,417.91,tile_block_577_467.jpg,8.92
Wild,43.5468234,21.7789674,2005,20,5.0,150.0,375.0,0.25,0.0,0.0,135.51,201.77,tile_block_577_452.jpg,7.73
Wild,43.4820715,21.5747211,2005,20,45.0,500.0,1250.0,2.25,0.0,0.04,69.73,359.32,tile_block_591_420.jpg,14.1
Wild,43.5202374,21.8786674,2005,20,30.0,1000.0,2500.0,1.5,0.0,0.02,28.69,2.12,tile_block_583_468.jpg,19.95
Wild,43.5834832,21.6111019,2005,20,25.0,600.0,1500.0,1.25,0.0,0.02,369.05,339.68,tile_block_569_425.jpg,15.45
Wild,43.6041824,21.6238119,2005,20,3200.0,6000.0,15000.0,160.0,0.1,2.57,353.91,81.2,tile_block_565_427.jpg,48.86
Wild,43.5806776,21.5927132,2005,20,10.0,1500.0,3750.0,0.5,0.0,0.01,422.69,150.02,tile_block_570_422.jpg,24.43
Wild,43.5421345,21.8061568,2005,20,27.0,600.0,1500.0,1.35,0.0,0.02,288.98,189.58,tile_block_578_456.jpg,15.45
Wild,43.6010746,21.6799785,2005,20,5.0,150.0,375.0,0.25,0.0,0.0,281.68,390.78,tile_block_565_436.jpg,7.73
Wild,43.6072082,21.6847152,2005,20,100.0,3000.0,7500.0,5.0,0.0,0.08,146.36,218.44,tile_block_564_437.jpg,34.55
Wild,43.4505236,21.7478293,2005,20,15.0,400.0,1000.0,0.75,0.0,0.01,276.2,167.77,tile_block_598_447.jpg,12.62
Wild,43.4657021,21.7539233,2005,20,320.0,3500.0,8750.0,16.0,0.01,0.26,242.01,13.64,tile_block_595_448.jpg,37.32
Wild,43.4471354,21.7467671,2005,20,1900.0,3500.0,8750.0,95.0,0.06,1.53,193.63,32.83,tile_block_599_447.jpg,37.32
Wild,43.5282681,21.6463774,2005,20,150.0,4000.0,10000.0,7.5,0.0,0.12,192.62,306.3,tile_block_581_431.jpg,39.89
Wild,43.5317295,21.6437703,2005,20,15.0,1300.0,3250.0,0.75,0.0,0.01,490.97,435.51,tile_block_580_430.jpg,22.74
Wild,43.5500525,21.6213095,2005,20,50.0,500.0,1250.0,2.5,0.0,0.04,196.89,462.37,tile_block_576_427.jpg,14.1
Wild,43.527428,21.6499179,2005,20,60.0,2500.0,6250.0,3.0,0.0,0.05,479.45,397.37,tile_block_581_431.jpg,31.54
Wild,43.5562247,21.7125656,2005,20,20.0,500.0,1250.0,1.0,0.0,0.02,394.48,229.77,tile_block_575_441.jpg,14.1
Wild,43.4036737,21.7619119,2005,20,5.0,200.0,500.0,0.25,0.0,0.0,439.2,240.47,tile_block_608_449.jpg,8.92
Wild,43.4105327,21.7574487,2005,20,10.0,200.0,500.0,0.5,0.0,0.01,70.88,506.02,tile_block_606_449.jpg,8.92
Wild,43.409691,21.7587576,2005,20,10.0,600.0,1500.0,0.5,0.0,0.01,177.7,86.53,tile_block_607_449.jpg,15.45
Wild,43.5979681,21.5458032,2005,20,10.0,1200.0,3000.0,0.5,0.0,0.01,206.72,303.68,tile_block_566_415.jpg,21.85
Wild,43.3917442,21.5515013,2005,20,110.0,900.0,2250.0,5.5,0.0,0.09,306.37,163.5,tile_block_611_416.jpg,18.92
Wild,43.6123485,21.6052684,2005,20,330.0,1500.0,3750.0,16.5,0.01,0.27,386.74,209.34,tile_block_563_424.jpg,24.43
Wild,43.5756351,21.6414285,2005,20,35.0,1000.0,2500.0,1.75,0.0,0.03,264.14,168.84,tile_block_571_430.jpg,19.95
Wild,43.5219555,21.7040641,2005,20,200.0,2000.0,5000.0,10.0,0.01,0.16,252.04,457.53,tile_block_582_440.jpg,28.21
Wild,43.5190614,21.703753,2005,20,400.0,2000.0,5000.0,20.0,0.01,0.32,229.61,267.16,tile_block_583_440.jpg,28.21
Wild,43.878,20.1533,2005,20,1.0,1000.0,2500.0,0.05,0.0,0.0,258.53,230.9,tile_block_505_196.jpg,19.95
Wild,43.8728,20.1216,2005,20,2.0,1000.0,2500.0,0.1,0.0,0.0,265.66,269.87,tile_block_506_191.jpg,19.95
Wild,43.7087,20.4149,2005,20,1.0,1000.0,2500.0,0.05,0.0,0.0,150.19,272.06,tile_block_542_237.jpg,19.95
Wild,43.844,20.1388,2005,20,0.1,100.0,250.0,0.01,0.0,0.0,78.29,411.1,tile_block_512_194.jpg,6.31
Wild,43.8652,20.1621,2005,20,0.2,200.0,500.0,0.01,0.0,0.0,439.1,123.75,tile_block_508_197.jpg,8.92
Wild,43.8644,20.1624,2005,20,0.2,200.0,500.0,0.01,0.0,0.0,462.31,212.85,tile_block_508_197.jpg,8.92
Wild,43.8651,20.175,2005,20,0.1,100.0,250.0,0.01,0.0,0.0,451.58,145.28,tile_block_508_199.jpg,6.31
Wild,43.8458,20.2261,2005,20,0.1,100.0,250.0,0.01,0.0,0.0,441.71,280.55,tile_block_512_207.jpg,6.31
Wild,43.846,20.2263,2005,20,0.2,200.0,500.0,0.01,0.0,0.0,457.99,258.48,tile_block_512_207.jpg,8.92
Wild,43.8444,20.2249,2005,20,0.1,100.0,250.0,0.01,0.0,0.0,343.79,435.13,tile_block_512_207.jpg,6.31
Wild,43.8464,20.2273,2005,20,0.1,100.0,250.0,0.01,0.0,0.0,26.79,214.81,tile_block_512_208.jpg,6.31
Wild,43.8454,20.2257,2005,20,0.15,200.0,500.0,0.01,0.0,0.0,409.14,324.67,tile_block_512_207.jpg,8.92
Wild,43.8552,20.1906,2005,20,0.1,100.0,250.0,0.01,0.0,0.0,158.37,233.22,tile_block_510_202.jpg,6.31
Wild,44.4582,21.683,2005,20,50.0,100.0,250.0,2.5,0.0,0.04,248.77,421.01,tile_block_379_435.jpg,6.31
Wild,44.4485,21.633,2005,20,250.0,3000.0,7500.0,12.5,0.01,0.2,375.37,506.45,tile_block_381_427.jpg,34.55
Wild,44.485,21.663,2005,20,25.0,300.0,750.0,1.25,0.0,0.02,169.54,17.24,tile_block_374_432.jpg,10.93
Wild,44.4811,21.7785,2005,20,80.0,100.0,250.0,4.0,0.0,0.06,142.03,369.48,tile_block_374_450.jpg,6.31
Wild,44.418,21.6521,2005,20,35.0,600.0,1500.0,1.75,0.0,0.03,386.11,298.35,tile_block_388_430.jpg,15.45
Wild,44.4811,21.7785,2005,20,30.0,300.0,750.0,1.5,0.0,0.02,142.03,369.48,tile_block_374_450.jpg,10.93
Wild,43.1748,21.3503,2005,20,7.0,68.0,170.0,0.35,0.0,0.01,496.32,280.11,tile_block_658_384.jpg,5.2
Wild,43.1384,21.239,2005,20,5.0,70.0,175.0,0.25,0.0,0.0,165.72,258.21,tile_block_666_367.jpg,5.28
Wild,42.9418,21.2499,2005,20,5.0,30.0,75.0,0.25,0.0,0.0,93.16,71.89,tile_block_709_369.jpg,3.45
Wild,43.1816,21.3256,2005,20,3.0,26.0,65.0,0.15,0.0,0.0,21.84,45.06,tile_block_657_381.jpg,3.22
Wild,45.053757,20.053757,2005,20,100.0,10000.0,25000.0,5.0,0.0,0.08,428.35,104.37,tile_block_250_183.jpg,63.08
Wild,45.1717,21.4465,2005,20,50.0,18000.0,45000.0,2.5,0.0,0.04,454.77,140.66,tile_block_225_397.jpg,84.63
Wild,45.0127,21.1874,2005,20,100.0,50000.0,125000.0,5.0,0.0,0.08,103.72,475.71,tile_block_259_358.jpg,141.05
Wild,45.0804,21.3941,2005,20,120.0,10000.0,25000.0,6.0,0.0,0.1,482.64,64.58,tile_block_245_389.jpg,63.08
Wild,45.034,21.3821,2005,20,70.0,400.0,1000.0,3.5,0.0,0.06,74.51,103.61,tile_block_255_388.jpg,12.62
Wild,45.2124,21.3196,2005,20,2000.0,10.0,25.0,100.0,0.06,1.61,193.13,274.53,tile_block_216_378.jpg,1.99
Wild,45.1035,21.3878,2005,20,120.0,8000.0,20000.0,6.0,0.0,0.1,486.49,60.82,tile_block_240_388.jpg,56.42
Wild,44.9554,21.265,2005,20,350.0,120000.0,300000.0,17.5,0.01,0.28,95.25,167.92,tile_block_272_370.jpg,218.51
Wild,44.9771,21.2626,2005,20,100.0,2000.0,5000.0,5.0,0.0,0.08,410.14,317.96,tile_block_267_369.jpg,28.21
Wild,45.0992,21.2387,2005,20,100.0,25000.0,62500.0,5.0,0.0,0.08,21.72,71.93,tile_block_241_366.jpg,99.74
Wild,45.0087,21.2659,2005,20,60.0,3000.0,7500.0,3.0,0.0,0.05,146.82,390.75,tile_block_260_370.jpg,34.55
Wild,45.0708,21.2239,2005,20,75.0,10000.0,25000.0,3.75,0.0,0.06,402.0,158.19,tile_block_247_363.jpg,63.08
Wild,45.0889,21.4555,2005,20,70.0,2000.0,5000.0,3.5,0.0,0.06,189.81,118.95,tile_block_243_399.jpg,28.21
Wild,44.9731,21.2951,2005,20,30.0,3000.0,7500.0,1.5,0.0,0.02,414.27,241.49,tile_block_268_374.jpg,34.55
Wild,45.0469,21.1491,2005,20,100.0,10000.0,25000.0,5.0,0.0,0.08,150.77,266.77,tile_block_252_352.jpg,63.08
Wild,45.2349,21.3196,2005,20,1.0,200.0,500.0,0.05,0.0,0.0,183.23,334.97,tile_block_211_378.jpg,8.92
Wild,45.1872,21.4057,2005,20,80.0,50000.0,125000.0,4.0,0.0,0.06,312.07,483.66,tile_block_221_391.jpg,141.05
Wild,45.0708,21.2023,2005,20,100.0,25000.0,62500.0,5.0,0.0,0.08,237.69,162.66,tile_block_247_360.jpg,99.74
Wild,45.0219,21.3196,2005,20,4000.0,100.0,250.0,200.0,0.13,3.22,276.77,445.11,tile_block_257_378.jpg,6.31
Wild,44.9836,21.2183,2005,20,10.0,200.0,500.0,0.5,0.0,0.01,499.29,118.25,tile_block_266_362.jpg,8.92
Wild,44.9744,21.2254,2005,20,450.0,16000.0,40000.0,22.5,0.01,0.36,37.88,114.72,tile_block_268_364.jpg,79.79
